time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,-0.599494821877,-1.25551716092,14.7540587384,6.0482243722,0.0408521081367,0.0,-0.758144215457,-2.23060491346,4.05854834044,-0.0844609564947,0.0348550193653,0.0,441.58497602112465,443.83686636554125,443.34026989194217,443.1699462172514
2.1000000000000014,-0.645749201888,-1.39367550879,14.997625146,6.04327534726,0.0427626141343,0.0,-0.783845489297,-2.37512617989,4.06003514442,-0.0787989254641,0.0250085723756,0.0,431.1601953480168,430.3278089042064,429.6901586503754,430.16414977681995
2.1600000000000015,-0.693543241018,-1.54040403846,15.240442258,6.03849859098,0.0441719816835,0.0,-0.809415715622,-2.51626861761,4.03368316656,-0.0812906729037,0.0202640191851,0.0,421.687380498421,421.2773668392984,421.79622753615956,421.5754914003739
2.2200000000000015,-0.743188676927,-1.69729649076,15.4880448617,6.03429181377,0.0452305016763,0.0,-0.845529595783,-2.71383127837,4.21865163946,-0.0539820758593,0.0118014884769,0.0,488.8239301869417,488.1927464027089,488.48997176144997,490.51878469188324
2.2800000000000016,-0.794754858826,-1.86467887527,15.7409456327,6.03143894715,0.0456012125318,0.0,-0.873393119683,-2.86588801281,4.21113160951,-0.0370672658803,-0.00850396707204,0.0,431.58824669657,429.8707230138117,430.0541943525611,431.48320941572337
2.3400000000000016,-0.848150395427,-2.04208968745,15.9966412444,6.02865974348,0.0451974162721,0.0,-0.906388992782,-3.04798369792,4.31135878029,-0.080627703814,-0.00339893452172,0.0,465.25568111188295,465.6553590950971,468.27904553166826,464.87606773499084
2.4000000000000017,-0.903526985654,-2.23055408327,16.2584826907,6.02340567387,0.0450652222547,0.0,-0.939455350608,-3.23459233178,4.41584982592,-0.107415370611,8.70785310418e-05,0.0,468.88338210673527,469.15420645046134,469.82869884872775,467.74061631254375
2.4600000000000017,-0.960635551832,-2.42891096652,16.5211698921,6.01725170279,0.0451386259906,0.0,-0.964178448217,-3.37790535861,4.34032478739,-0.0943069855044,0.00340449230792,0.0,411.76343300016356,412.0568304950146,410.4812558698237,411.6329022824476
2.520000000000002,-1.01932606948,-2.63653455027,16.7813261887,6.01266546756,0.0454981827314,0.0,-0.992195369338,-3.5433661641,4.33119272506,-0.0541517078064,0.0107227418106,0.0,435.13240035982943,435.7446122243083,431.75084665182055,435.12050416216675
2.580000000000002,-1.0798334674,-2.85492437313,17.04357188,6.00936524566,0.046414633008,0.0,-1.02477766001,-3.73658102901,4.40959525558,-0.056763854033,0.0231000799087,0.0,463.3536200036819,464.3256820444383,463.3429683289239,463.13563735744754
2.640000000000002,-1.14216691806,-3.08411771109,17.3073572037,6.00570316201,0.0481240990066,0.0,-1.05313903643,-3.90358967951,4.38297742429,-0.0713433784343,0.0375351904103,0.0,430.3814941265509,431.60198102914234,431.53590507884337,430.300375862464
2.700000000000002,-1.20644341101,-3.32459777472,17.5736293674,6.00249626251,0.0501699957733,0.0,-1.08960856505,-4.11270680499,4.49180204428,-0.0311392211544,0.0261448263619,0.0,475.61226229083655,474.73934439862484,473.67911243542926,476.75909631791524
2.760000000000002,-1.27272995941,-3.57649817256,17.8421822493,6.00039291929,0.0521759657737,0.0,-1.12009987633,-4.28427208347,4.45973534016,-0.0443386025801,0.0450332575737,0.0,431.5977459212228,433.1897393525441,431.7826249660576,430.66682083811094
2.820000000000002,-1.341079183,-3.83979140069,18.1123173809,5.9985607233,0.054779950504,0.0,-1.15845100104,-4.49235976062,4.54393385406,-0.0117740463132,0.0399154389755,0.0,470.91525272818393,470.5200752540079,468.08996297789406,470.6172542472173
2.880000000000002,-1.41166546521,-4.11503363041,18.385414862,5.99844763044,0.0569519126898,0.0,-1.19462660903,-4.68251710952,4.55888375723,0.0128439220896,0.0274805319284,0.0,450.2048760505183,449.1979999545382,448.7178034979702,450.7122499296554
2.940000000000002,-1.48434008001,-4.40112550019,18.6573419962,5.9996682746,0.0588755702943,0.0,-1.22801929831,-4.85403218963,4.50531816401,0.0322160106869,0.0399288907503,0.0,427.42230621549714,428.4825217271508,426.7228072967234,428.3736347189437
3.000000000000002,-1.55908010915,-4.69765380432,18.9264581297,6.001556336,0.0615794118198,0.0,-1.26353860533,-5.03032830061,4.46514146653,0.0299276990528,0.0537415726657,0.0,432.3817788915676,433.5453250703059,431.83718202045094,431.6444542657852
3.0600000000000023,-1.63592621364,-5.00444409193,19.1919898956,6.00291168949,0.0646799744431,0.0,-1.29826586538,-5.19619652848,4.38601347449,0.000885054660161,0.0471887725424,0.0,418.70426370520136,418.135560416462,421.1794123645772,418.65959164990016
3.1200000000000023,-1.71523830199,-5.3226311927,19.4576490987,6.00312478171,0.0675588370392,0.0,-1.34572874075,-5.41009134544,4.46850436686,0.00841263677157,0.0495197929257,0.0,473.4588858255746,473.63946888057575,470.30654394125645,470.88925429821666
